Aquaspirillum	FALSE
Aquibacillus	FALSE
Aquicella	FALSE
Aquimarina	FALSE
Aquipuribacter	FALSE
Aquisalimonas	FALSE
Aquitalea	FALSE
Arachidicoccus	FALSE
Arcanobacterium	TRUE
Archaeoglobus	FALSE
Archangium	FALSE
Arcicella	FALSE
Arcobacter	FALSE
Arcticibacter	FALSE
Arenibacter	FALSE
Arenicella	FALSE
Arenimonas	FALSE
Arhodomonas	FALSE
Aridibacter	FALSE
Arsenicicoccus	FALSE
Arthrobacter	FALSE
Asaia	FALSE
Asanoa	FALSE
Asticcacaulis	FALSE
Atopobium	FALSE
Aurantimonas	FALSE
Aureimonas	FALSE
Aureisphaera	FALSE
Aureispira	FALSE
Avibacterium	FALSE
Azoarcus	FALSE
Azohydromonas	FALSE
Azomonas	FALSE
Azonexus	FALSE
Azorhizobium	FALSE
Azospira	FALSE
Azospirillum	FALSE
Azotobacter	FALSE
Bacillus	FALSE
Bacteroides	FALSE
Balneola	FALSE
Barnesiella	FALSE
Barrientosiimonas	FALSE
Bartonella	FALSE
Bauldia	FALSE
Bdellovibrio	FALSE
Beggiatoa	FALSE
Beijerinckia	FALSE
Belliella	FALSE
Belnapia	FALSE
Bhargavaea	FALSE
Bifidobacterium	FALSE
Bisgaardia	FALSE
Bizionia	FALSE
Blastochloris	FALSE
Blastococcus	FALSE
Blastomonas	FALSE
Blastopirellula	FALSE
Blautia	FALSE
Bordetella	FALSE
Borrelia	FALSE
Borreliella	FALSE
Bosea	FALSE
Bowmanella	FALSE
Brachybacterium	FALSE
Brachymonas	FALSE
Brachyspira	FALSE
Bradyrhizobium	FALSE
Branchiibius	FALSE
Brassicibacter	FALSE
Brenneria	FALSE
Brevibacillus	FALSE
Brevibacterium	FALSE
Brevitalea	FALSE
Brevundimonas	FALSE
Breznakia	FALSE
Brochothrix	FALSE
Brucella	FALSE
Brumimicrobium	FALSE
Budvicia	FALSE
Burkholderia	FALSE
Buttiauxella	FALSE
Butyricicoccus	FALSE
Butyricimonas	FALSE
Butyrivibrio	FALSE
Caballeronia	FALSE
Caedibacter	FALSE
Caenimonas	FALSE
Caenispirillum	FALSE
Caldalkalibacillus	FALSE
Caldanaerobacter	FALSE
Caldanaerobius	FALSE
Caldicellulosiruptor	FALSE
Caldicoprobacter	FALSE
Caldilinea	FALSE
Caldimicrobium	FALSE
Caldimonas	FALSE
Calditerricola	FALSE
Caldithrix	FALSE
Calidifontibacter	FALSE
Caloramator	FALSE
Camelimonas	FALSE
Caminibacter	FALSE
Campylobacter	FALSE
Candidimonas	FALSE
Capnocytophaga	FALSE
Carboxydocella	FALSE
Carboxydothermus	FALSE
Carboxylicivirga	FALSE
Cardiobacterium	FALSE
Carnobacterium	FALSE
Caryophanon	FALSE
Castellaniella	FALSE
Catellatospora	FALSE
Catenovulum	FALSE
Catenulispora	FALSE
Catenuloplanes	FALSE
Caulobacter	FALSE
Cecembia	FALSE
Cedecea	FALSE
Celeribacter	FALSE
Celerinatantimonas	FALSE
Cellulomonas	FALSE
Cellulophaga	FALSE
Cellulosilyticum	FALSE
Cellulosimicrobium	FALSE
Cellvibrio	FALSE
Cephalothrix	FALSE
Cephaloticoccus	FALSE
Cesiribacter	FALSE
Cetobacterium	FALSE
Chelativorans	FALSE
Chelatococcus	FALSE
Chitinibacter	FALSE
Chitinilyticum	FALSE
Chitinimonas	FALSE
Chitinophaga	FALSE
Chlamydia	FALSE
Chlamydophila	FALSE
Chlorobaculum	FALSE
Chlorobium	FALSE
Chloroflexus	FALSE
Chondromyces	FALSE
Chromobacterium	FALSE
Chromohalobacter	FALSE
Chryseobacterium	FALSE
Chryseomicrobium	FALSE
Citreicella	FALSE
Citricoccus	FALSE
Citrobacter	FALSE
Clavibacter	FALSE
Cloacibacillus	FALSE
Cloacibacterium	FALSE
Clostridioides	FALSE
Clostridium	FALSE
Cobetia	FALSE
Cohaesibacter	FALSE
Cohnella	FALSE
Collimonas	FALSE
Collinsella	FALSE
Colwellia	FALSE
Comamonas	FALSE
Conchiformibius	FALSE
Conexibacter	FALSE
Confluentimicrobium	FALSE
Coprobacter	FALSE
Coprococcus	FALSE
Coprothermobacter	FALSE
Corallococcus	FALSE
Corynebacterium	FALSE
Couchioplanes	FALSE
Cribrihabitans	FALSE
Croceicoccus	FALSE
Croceitalea	FALSE
Cronobacter	FALSE
Crossiella	FALSE
Cryobacterium	FALSE
Cryptosporangium	FALSE
Cupriavidus	FALSE
Curtobacterium	FALSE
Curvibacter	FALSE
Cutibacterium	FALSE
Cyclobacterium	FALSE
Cystobacter	FALSE
Cytophaga	FALSE
Dactylosporangium	FALSE
Dechloromonas	FALSE
Deefgea	FALSE
Deferribacter	FALSE
Deferrisoma	FALSE
Defluviimonas	FALSE
Defluviitalea	FALSE
Dehalogenimonas	FALSE
Deinococcus	FALSE
Delftia	FALSE
Demequina	FALSE
Dermabacter	FALSE
Dermacoccus	FALSE
Derxia	FALSE
Desertibacter	FALSE
Desmospora	FALSE
Desulfacinum	FALSE
Desulfatibacillum	FALSE
Desulfatiferula	FALSE
Desulfatiglans	FALSE
Desulfitispora	FALSE
Desulfitobacterium	FALSE
Desulfobacter	FALSE
Desulfobacterium	FALSE
Desulfobacula	FALSE
Desulfobotulus	FALSE
Desulfobulbus	FALSE
Desulfocapsa	FALSE
Desulfococcus	FALSE
Desulfocurvus	FALSE
Desulfofaba	FALSE
Desulfofrigus	FALSE
Desulfohalobium	FALSE
Desulfoluna	FALSE
Desulfomicrobium	FALSE
Desulfomonile	FALSE
Desulfonatronobacter	FALSE
Desulfonatronospira	FALSE
Desulfonatronovibrio	FALSE
Desulfonatronum	FALSE
Desulfonauticus	FALSE
Desulfonema	FALSE
Desulfopila	FALSE
Desulforhopalus	FALSE
Desulfosarcina	FALSE
Desulfosoma	FALSE
Desulfosporosinus	FALSE
Desulfotalea	FALSE
Desulfothermus	FALSE
Desulfotignum	FALSE
Desulfotomaculum	FALSE
Desulfovibrio	FALSE
Desulfurella	FALSE
Desulfuribacillus	FALSE
Desulfurispirillum	FALSE
Desulfurobacterium	FALSE
Desulfurococcus	FALSE
Desulfuromonas	FALSE
Desulfuromusa	FALSE
Dethiosulfovibrio	FALSE
Devosia	FALSE
Dialister	FALSE
Diaphorobacter	FALSE
Dickeya	FALSE
Dictyoglomus	FALSE
Dietzia	TRUE
Dokdonella	FALSE
Dokdonia	FALSE
Domibacillus	FALSE
Donghicola	FALSE
Dongia	FALSE
Dorea	FALSE
Duganella	FALSE
Dyadobacter	FALSE
Dyella	FALSE
Dysgonomonas	FALSE
Echinicola	FALSE
Ectothiorhodospira	FALSE
Edaphobacter	FALSE
Edwardsiella	FALSE
Effusibacillus	FALSE
Eggerthella	FALSE
Ehrlichia	FALSE
Eionea	FALSE
Elizabethkingia	FALSE
Empedobacter	FALSE
Emticicia	FALSE
Endozoicomonas	FALSE
Enorma	FALSE
Ensifer	FALSE
Enteractinococcus	FALSE
Enterobacter	FALSE
Enterococcus	FALSE
Enterorhabdus	FALSE
Enterovibrio	FALSE
Entomoplasma	FALSE
Erwinia	FALSE
Erysipelothrix	FALSE
Erythrobacter	FALSE
Escherichia	FALSE
Eubacterium	FALSE
Euzebyella	FALSE
Exiguobacterium	FALSE
Fabibacter	FALSE
Facklamia	FALSE
Faecalicatena	FALSE
Faecalicoccus	FALSE
Falsirhodobacter	FALSE
Ferrimonas	FALSE
Ferrovibrio	FALSE
Ferruginibacter	FALSE
Fervidobacterium	FALSE
Fibrobacter	FALSE
Fictibacillus	FALSE
Filifactor	FALSE
Filimonas	FALSE
Filomicrobium	FALSE
Flammeovirga	FALSE
Flaviaesturariibacter	FALSE
Flaviflexus	FALSE
Flavihumibacter	FALSE
Flaviramulus	FALSE
Flavisolibacter	FALSE
Flavitalea	FALSE
Flavivirga	FALSE
Flavobacterium	FALSE
Flectobacillus	FALSE
Flexibacter	FALSE
Flexivirga	FALSE
Fluviicola	FALSE
Fodinicurvata	FALSE
Fontibacillus	FALSE
Fontibacter	FALSE
Formosa	FALSE
Francisella	FALSE
Franconibacter	FALSE
Frankia	FALSE
Frateuria	FALSE
Friedmanniella	FALSE
Frigoribacterium	FALSE
Frondihabitans	FALSE
Fructobacillus	FALSE
Fuchsiella	FALSE
Fulvimarina	FALSE
Fulvimonas	FALSE
Fulvivirga	FALSE
Fusibacter	FALSE
Fusobacterium	FALSE
Gaetbulibacter	FALSE
Galbibacter	FALSE
Gallaecimonas	FALSE
Gallibacterium	FALSE
Gelidibacter	FALSE
Gemella	FALSE
Gemmatimonas	FALSE
Gemmobacter	FALSE
Geoalkalibacter	FALSE
Geobacillus	FALSE
Geobacter	FALSE
Geodermatophilus	FALSE
Geoglobus	FALSE
Geomicrobium	FALSE
Georgenia	FALSE
Geotoga	FALSE
Geovibrio	FALSE
Gibbsiella	FALSE
Giesbergeria	FALSE
Gillisia	FALSE
Gilvimarinus	FALSE
Glaciecola	FALSE
Glaciimonas	FALSE
Gluconacetobacter	FALSE
Gluconobacter	FALSE
Glutamicibacter	FALSE
Glycocaulis	FALSE
Glycomyces	FALSE
Gordonia	FALSE
Gordonibacter	FALSE
Gracilibacillus	FALSE
Gracilimonas	FALSE
Gramella	FALSE
Granulicatella	FALSE
Granulicella	FALSE
Granulosicoccus	FALSE
Grimontia	FALSE
Gryllotalpicola	FALSE
Gulbenkiania	FALSE
Gulosibacter	FALSE
Haematobacter	FALSE
Haemophilus	FALSE
Hafnia	FALSE
Hahella	FALSE
Haladaptatus	FALSE
Halalkalicoccus	FALSE
Halanaerobacter	FALSE
Halanaerobium	FALSE
Halarchaeum	FALSE
Haliangium	FALSE
Haliea	FALSE
Halioglobus	FALSE
Haloarchaeobius	FALSE
Haloarcula	FALSE
Halobacillus	FALSE
Halobacteriovorax	FALSE
Halobacterium	FALSE
Halobacteroides	FALSE
Halobaculum	FALSE
Halobellus	FALSE
Halobiforma	FALSE
Halobium	FALSE
Halochromatium	FALSE
Halococcus	FALSE
Halocynthiibacter	FALSE
Halodesulfovibrio	FALSE
Haloferax	FALSE
Haloferula	FALSE
Halogeometricum	FALSE
Halogranum	FALSE
Halohasta	FALSE
Halolactibacillus	FALSE
Halolamina	FALSE
Halomicroarcula	FALSE
Halomicrobium	FALSE
Halomonas	FALSE
Haloparvum	FALSE
Halopelagius	FALSE
Halopenitus	FALSE
Halopiger	FALSE
Haloplanus	FALSE
Halorhabdus	FALSE
Halorhodospira	FALSE
Halorientalis	FALSE
Halorubellus	FALSE
Halorubrum	FALSE
Halorussus	FALSE
Halosimplex	FALSE
Halostagnicola	FALSE
Haloterrigena	FALSE
Halothiobacillus	FALSE
Halotia	FALSE
Halovenus	FALSE
Halovivax	FALSE
Hamadaea	FALSE
Hansschlegelia	FALSE
Hathewaya	FALSE
Helcococcus	FALSE
Helicobacter	FALSE
Heliobacterium	FALSE
Heliorestis	FALSE
Henriciella	FALSE
Herbaspirillum	FALSE
Herbiconiux	FALSE
Herbidospora	FALSE
Herbinix	FALSE
Herminiimonas	FALSE
Herpetosiphon	FALSE
Hespellia	FALSE
Hippea	FALSE
Hirschia	FALSE
Hoeflea	FALSE
Holdemania	FALSE
Hoyosella	FALSE
Humibacter	FALSE
Hungatella	FALSE
Hydrocarboniphaga	FALSE
Hydrogenivirga	FALSE
Hydrogenobacter	FALSE
Hydrogenophaga	FALSE
Hydrogenophilus	FALSE
Hydrogenovibrio	FALSE
Hydrotalea	FALSE
Hymenobacter	FALSE
Hyphomicrobium	FALSE
Hyphomonas	FALSE
Hyunsoonleella	FALSE
Ideonella	FALSE
Idiomarina	FALSE
Ignatzschineria	FALSE
Ignicoccus	FALSE
Ilumatobacter	FALSE
Ilyobacter	FALSE
Imhoffiella	FALSE
Inhella	FALSE
Inquilinus	FALSE
Insolitispirillum	FALSE
Intrasporangium	FALSE
Iodobacter	FALSE
Isoptericola	FALSE
Janibacter	FALSE
Jannaschia	FALSE
Janthinobacterium	FALSE
Jatrophihabitans	FALSE
Jeongeupia	FALSE
Jeotgalibaca	FALSE
Jeotgalibacillus	FALSE
Jeotgalicoccus	FALSE
Jiangella	FALSE
Jonesia	FALSE
Kaistia	FALSE
Kangiella	FALSE
Kerstersia	FALSE
Ketogulonicigenium	FALSE
Kibdelosporangium	FALSE
Kiloniella	FALSE
Kineococcus	FALSE
Kineosporia	TRUE
Kingella	FALSE
Kistimonas	FALSE
Kitasatospora	FALSE
Klebsiella	FALSE
Kluyvera	FALSE
Knoellia	FALSE
Kocuria	FALSE
Komagataeibacter	FALSE
Kordia	FALSE
Kordiimonas	FALSE
Kosakonia	FALSE
Kosmotoga	FALSE
Krasilnikoviella	FALSE
Kribbella	FALSE
Kroppenstedtia	FALSE
Kurthia	FALSE
Kushneria	FALSE
Kutzneria	FALSE
Kytococcus	FALSE
Labedella	FALSE
Labilibacter	FALSE
Labrenzia	FALSE
Labrys	FALSE
Laceyella	FALSE
Lachnoanaerobaculum	FALSE
Lacibacter	FALSE
Lacinutrix	FALSE
Lactobacillus	FALSE
Lactococcus	FALSE
Lamprocystis	FALSE
Lampropedia	FALSE
Larkinella	FALSE
Larsenimonas	FALSE
Lechevalieria	FALSE
Leeuwenhoekiella	FALSE
Legionella	FALSE
Leifsonia	FALSE
Leisingera	FALSE
Lelliottia	FALSE
Lentibacillus	FALSE
Lentisphaera	FALSE
Lentzea	FALSE
Leptospira	FALSE
Leptospirillum	FALSE
Leptothrix	FALSE
Leptotrichia	FALSE
Leucobacter	FALSE
Leuconostoc	FALSE
Leucothrix	FALSE
Lewinella	FALSE
Limnobacter	FALSE
Limnohabitans	FALSE
Lishizhenia	FALSE
Listeria	FALSE
Litoreibacter	FALSE
Litoribacter	FALSE
Litoricola	FALSE
Loktanella	FALSE
Longispora	FALSE
Lonsdalea	FALSE
Luedemannella	FALSE
Lunatimonas	FALSE
Luteibacter	FALSE
Luteimicrobium	FALSE
Luteimonas	FALSE
Luteipulveratus	FALSE
Luteococcus	FALSE
Luteolibacter	FALSE
Lutibacter	FALSE
Lutimaribacter	FALSE
Lutimonas	FALSE
Lysinibacillus	FALSE
Lysinimicrobium	FALSE
Lysinimonas	FALSE
Lysobacter	FALSE
Macrococcus	FALSE
Magnetospirillum	FALSE
Malikia	FALSE
Mameliella	FALSE
Mangrovibacter	FALSE
Mangrovibacterium	FALSE
Mannheimia	FALSE
Maribacter	FALSE
Maribius	FALSE
Maricaulis	FALSE
Marichromatium	FALSE
Marinicella	FALSE
Marinifilum	FALSE
Mariniflexile	FALSE
Marinilactibacillus	FALSE
Mariniluteicoccus	FALSE
Marinimicrobium	FALSE
Marininema	FALSE
Marinitoga	FALSE
Marinobacter	FALSE
Marinobacterium	FALSE
Marinococcus	FALSE
Marinomonas	FALSE
Marinoscillum	FALSE
Marinospirillum	FALSE
Maritalea	FALSE
Maritimibacter	FALSE
Marivirga	FALSE
Marivita	FALSE
Marmoricola	FALSE
Martelella	FALSE
Massilia	FALSE
Mechercharimyces	FALSE
Megamonas	FALSE
Megasphaera	FALSE
Meiothermus	FALSE
Melghirimyces	FALSE
Melittangium	FALSE
Mesoflavibacter	FALSE
Mesonia	FALSE
Mesoplasma	FALSE
Mesorhizobium	FALSE
Mesotoga	FALSE
Metallosphaera	FALSE
Methanobacterium	FALSE
Methanobrevibacter	FALSE
Methanocalculus	FALSE
Methanocaldococcus	FALSE
Methanocella	FALSE
Methanococcoides	FALSE
Methanococcus	FALSE
Methanocorpusculum	FALSE
Methanoculleus	FALSE
Methanofollis	FALSE
Methanogenium	FALSE
Methanohalophilus	FALSE
Methanolacinia	FALSE
Methanolinea	FALSE
Methanolobus	FALSE
Methanomethylovorans	FALSE
Methanomicrobium	FALSE
Methanoplanus	FALSE
Methanoregula	FALSE
Methanosalsum	FALSE
Methanosarcina	FALSE
Methanospirillum	FALSE
Methanothermobacter	FALSE
Methanothermococcus	FALSE
Methanothermus	FALSE
Methanothrix	FALSE
Methanotorris	FALSE
Methylarcula	FALSE
Methylobacillus	FALSE
Methylobacter	FALSE
Methylobacterium	FALSE
Methylocaldum	FALSE
Methylocapsa	FALSE
Methylocella	FALSE
Methylococcus	FALSE
Methylocystis	FALSE
Methyloligella	FALSE
Methylomicrobium	FALSE
Methylomonas	FALSE
Methylophaga	FALSE
Methylophilus	FALSE
Methylopila	FALSE
Methylosarcina	FALSE
Methylosinus	FALSE
Methylotenera	FALSE
Methylothermus	FALSE
Methyloversatilis	FALSE
Methylovorus	FALSE
Methylovulum	FALSE
Microbacterium	FALSE
Microbispora	FALSE
Microbulbifer	FALSE
Microcella	FALSE
Micrococcus	FALSE
Microlunatus	TRUE
Micromonospora	FALSE
Microtetraspora	FALSE
Microvirga	FALSE
Microvirgula	FALSE
Mitsuokella	FALSE
Mobiluncus	FALSE
Modestobacter	FALSE
Mogibacterium	FALSE
Moheibacter	FALSE
Mongoliicoccus	FALSE
Moorella	FALSE
Moraxella	FALSE
Morganella	FALSE
Moritella	FALSE
Motilibacter	FALSE
Mucilaginibacter	FALSE
Mumia	FALSE
Muricauda	FALSE
Muriicola	FALSE
Myceligenerans	FALSE
Mycetocola	FALSE
Mycobacterium	FALSE
Mycoplana	FALSE
Mycoplasma	FALSE
Myroides	FALSE
Myxococcus	FALSE
Nakamurella	FALSE
Nannocystis	FALSE
Natranaerobius	FALSE
Natranaerovirga	FALSE
Natrialba	FALSE
Natribaculum	FALSE
Natrinema	FALSE
Natroniella	FALSE
Natronincola	FALSE
Natronoarchaeum	FALSE
Natronobacterium	FALSE
Natronococcus	FALSE
Natronolimnobius	FALSE
Natronomonas	FALSE
Natronorubrum	FALSE
Naumannella	FALSE
Nautilia	FALSE
Neisseria	FALSE
Neokomagataea	FALSE
Neomicrococcus	FALSE
Neorhizobium	FALSE
Neorickettsia	FALSE
Neptuniibacter	FALSE
Neptunomonas	FALSE
Nesterenkonia	FALSE
Nevskia	FALSE
Niabella	FALSE
Niastella	FALSE
Nibrella	FALSE
Nioella	FALSE
Nisaea	FALSE
Nitratireductor	FALSE
Nitrincola	FALSE
Nitrobacter	FALSE
Nitrosomonas	FALSE
Nitrosospira	FALSE
Nitrospirillum	FALSE
Niveispirillum	FALSE
Nocardia	FALSE
Nocardioides	FALSE
Nocardiopsis	FALSE
Nonlabens	FALSE
Nonomuraea	FALSE
Nosocomiicoccus	FALSE
Noviherbaspirillum	FALSE
Novispirillum	FALSE
Novosphingobium	FALSE
Occallatibacter	FALSE
Oceanibaculum	FALSE
Oceanicaulis	FALSE
Oceanicola	FALSE
Oceanimonas	FALSE
Oceanisphaera	FALSE
Oceanithermus	FALSE
Oceanobacillus	FALSE
Oceanospirillum	FALSE
Ochrobactrum	FALSE
Octadecabacter	FALSE
Odoribacter	FALSE
Oenococcus	FALSE
Oerskovia	FALSE
Ohtaekwangia	FALSE
Okibacterium	FALSE
Oleiagrimonas	FALSE
Oleispira	FALSE
Oligella	FALSE
Olivibacter	FALSE
Olleya	FALSE
Olsenella	FALSE
Orbus	FALSE
Orenia	FALSE
Oribacterium	FALSE
Ornithinibacillus	FALSE
Ornithinicoccus	FALSE
Ornithinimicrobium	FALSE
Oryzihumus	FALSE
Oscillibacter	FALSE
Ottowia	FALSE
Oxalicibacterium	FALSE
Oxalobacter	FALSE
Pacificibacter	FALSE
Paenalcaligenes	FALSE
Paenarthrobacter	FALSE
Paenibacillus	FALSE
Paeniclostridium	FALSE
Paeniglutamicibacter	FALSE
Paenisporosarcina	FALSE
Paenochrobactrum	FALSE
Palaeococcus	FALSE
Palleronia	FALSE
Paludibacter	FALSE
Paludibacterium	FALSE
Pandoraea	FALSE
Pannonibacter	FALSE
Pantoea	FALSE
Parabacteroides	FALSE
Paraburkholderia	FALSE
Paraclostridium	FALSE
Paracoccus	FALSE
Paraglaciecola	FALSE
Parahaliea	FALSE
Paraliobacillus	FALSE
Paramoritella	FALSE
Paraoerskovia	FALSE
Parapedobacter	FALSE
Paraperlucidibaca	FALSE
Paraprevotella	FALSE
Pararhizobium	FALSE
Pararhodospirillum	FALSE
Parasegetibacter	FALSE
Parasutterella	FALSE
Parvibaculum	FALSE
Parviterribacter	FALSE
Parvularcula	FALSE
Pasteurella	FALSE
Patulibacter	FALSE
Pectinatus	FALSE
Pectobacterium	FALSE
Pediococcus	FALSE
Pedobacter	FALSE
Pedomicrobium	FALSE
Pelagibacterium	FALSE
Pelagicoccus	FALSE
Pelagicola	FALSE
Pelagirhabdus	FALSE
Pelistega	FALSE
Pelobacter	FALSE
Pelomonas	FALSE
Pelosinus	FALSE
Pelotomaculum	FALSE
Peptoclostridium	FALSE
Peptococcus	FALSE
Peptoniphilus	FALSE
Peptostreptococcus	FALSE
Persephonella	FALSE
Persicobacter	FALSE
Petrimonas	FALSE
Petrotoga	FALSE
Phaeobacter	FALSE
Phaeocystidibacter	FALSE
Phaeodactylibacter	FALSE
Phaeospirillum	FALSE
Phascolarctobacterium	FALSE
Phenylobacterium	FALSE
Photobacterium	FALSE
Photorhabdus	FALSE
Phycicoccus	FALSE
Phyllobacterium	FALSE
Phytoactinopolyspora	FALSE
Phytohabitans	FALSE
Phytomonospora	FALSE
Picrophilus	FALSE
Pigmentiphaga	FALSE
Pilimelia	FALSE
Piscibacillus	FALSE
Piscinibacter	FALSE
Planifilum	FALSE
Planobispora	FALSE
Planococcus	FALSE
Planomicrobium	FALSE
Planomonospora	FALSE
Planosporangium	FALSE
Planotetraspora	FALSE
Plantactinospora	FALSE
Plantibacter	FALSE
Plasticicumulans	FALSE
Pleomorphochaeta	FALSE
Pleomorphomonas	FALSE
Pluralibacter	FALSE
Polaribacter	FALSE
Polaromonas	FALSE
Polyangium	FALSE
Polymorphobacter	FALSE
Polynucleobacter	FALSE
Pontibacillus	FALSE
Pontibacter	FALSE
Ponticoccus	FALSE
Porphyrobacter	FALSE
Porphyromonas	FALSE
Poseidonocella	FALSE
Prauserella	FALSE
Prevotella	FALSE
Primorskyibacter	FALSE
Prochlorococcus	FALSE
Prolixibacter	FALSE
Promicromonospora	FALSE
Propionibacterium	FALSE
Propionigenium	FALSE
Propionispira	FALSE
Propionispora	FALSE
Propionivibrio	FALSE
Prosthecobacter	FALSE
Prosthecochloris	FALSE
Prosthecomicrobium	FALSE
Proteiniphilum	FALSE
Proteus	FALSE
Providencia	FALSE
Pseudactinotalea	FALSE
Pseudaeromonas	FALSE
Pseudahrensia	FALSE
Pseudaminobacter	FALSE
Pseudarthrobacter	FALSE
Pseudidiomarina	FALSE
Pseudoalteromonas	FALSE
Pseudobutyrivibrio	FALSE
Pseudochelatococcus	FALSE
Pseudochrobactrum	FALSE
Pseudocitrobacter	FALSE
Pseudoclavibacter	FALSE
Pseudodesulfovibrio	FALSE
Pseudoduganella	FALSE
Pseudoflavitalea	FALSE
Pseudofulvibacter	FALSE
Pseudoglutamicibacter	FALSE
Pseudogulbenkiania	FALSE
Pseudohongiella	FALSE
Pseudokineococcus	FALSE
Pseudomaricurvus	FALSE
Pseudomonas	FALSE
Pseudonocardia	FALSE
Pseudooceanicola	FALSE
Pseudopedobacter	FALSE
Pseudophaeobacter	FALSE
Pseudorhodobacter	FALSE
Pseudorhodoferax	FALSE
Pseudoroseovarius	FALSE
Pseudoruegeria	FALSE
Pseudoscardovia	FALSE
Pseudothermotoga	FALSE
Pseudovibrio	FALSE
Pseudoxanthobacter	FALSE
Pseudoxanthomonas	FALSE
Psychrobacillus	FALSE
Psychrobacter	FALSE
Psychroflexus	FALSE
Psychromonas	FALSE
Psychroserpens	FALSE
Psychrosphaera	FALSE
Pullulanibacillus	FALSE
Puniceibacterium	FALSE
Pusillimonas	FALSE
Pyrobaculum	FALSE
Pyrococcus	FALSE
Pyrodictium	FALSE
Racemicystis	FALSE
Rahnella	FALSE
Ralstonia	FALSE
Ramlibacter	FALSE
Raoultella	FALSE
Rarobacter	FALSE
Rathayibacter	FALSE
Reichenbachiella	FALSE
Reinekea	FALSE
Reyranella	FALSE
Rheinheimera	FALSE
Rhizobacter	FALSE
Rhizobium	FALSE
Rhizomicrobium	FALSE
Rhizorhabdus	FALSE
Rhodanobacter	FALSE
Rhodobaca	FALSE
Rhodobacter	TRUE
Rhodobium	FALSE
Rhodoblastus	FALSE
Rhodocista	FALSE
Rhodococcus	FALSE
Rhodocyclus	FALSE
Rhodoferax	FALSE
Rhodoglobus	FALSE
Rhodoligotrophos	FALSE
Rhodomicrobium	FALSE
Rhodopirellula	FALSE
