Serinibacter tropicus	0.9597	0.9527	0.00795	0.8805
Beutenbergia cavernae	0.9456	0.9574	0.006375	1.851
Salana multivorans	0.9487	0.9564	0.007795	0.9878
Serinibacter salmoneus	0.9638	0.9513	0.00605	2.066
