Xanthobacter aminoxidans	0.9590	0.9500	0.01181	0.7621
Xanthobacter flavus	0.9599	0.9498	0.01163	0.8684
Xanthobacter autotrophicus	0.9610	0.9495	0.01137	1.011
Xanthobacter agilis	0.9472	0.9529	0.01222	0.4664
Xanthobacter tagetidis	0.9318	0.9568	0.005573	4.486
