Giesbergeria voronezhensis	0.9723	0.9880	0.00784	2.003
Giesbergeria sinuosa	0.9815	0.9849	0.01095	0.3105
Giesbergeria giesbergeri	0.9834	0.9843	0.01107	0.08130
Giesbergeria anulus	0.9990	0.9791	0.004847	4.106
