Rhodobacteraceae	Ruegeria atlantica	0.022976879695140263	-0.01834653004015137
Rhodobacteraceae	Ruegeria meonggei	0.02307265648246389	-0.02937859629688247
Rhodobacteraceae	Ruegeria intermedia	-0.02670231290396638	-0.015013796775545544
Rhodobacteraceae	Ruegeria conchae	0.0142575933824157	-0.036698029176900626
Rhodobacteraceae	Ruegeria arenilitoris	0.01875928908487841	-0.025756798056545682
Rhodobacteraceae	Ruegeria faecimaris	0.03992126390909457	0.009906982858574019
Rhodobacteraceae	Ruegeria halocynthiae	0.0125587085751084	-0.03257942431395458
Rhodobacteraceae	Ruegeria mobilis	0.03214534038293581	0.011180491629364998
Rhodobacteraceae	Ruegeria marina	-0.03188031267332602	0.017772790948883805
Rhodobacteraceae	Ruegeria scottomollicae	0.030576714165236673	0.017317285188570505
